importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;isCNCJ
A1112;4050000;405;Fournisseurs d'immobilisations - Effets à payer;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1113;4080000;408;Fournisseurs - Factures non parvenues;AT010;;1;true;;true;;;;1;;;;;;;;;1;false
A1115;4084000;408;Fournisseurs d'immobilisations;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1116;4088000;408;Fournisseurs - Intérêts courus;AT010;;1;true;;true;;;;1;;;;;;;;;1;false
A1117;4090000;409;Fournisseurs - Retenues de garanties;AT010;;1;true;;true;;;;1;;;;;;;;;1;false
A1118;4091000;409;Fournisseurs - Retenues de garanties;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1119;4096000;409;Fournisseurs - Créances pour emballages et matériels à rendre;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1120;4097000;409;Fournisseurs - Autres avoirs;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1121;4098000;409;Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus;AT010;;1;true;;true;;;;1;;;;;;;;;1;false
A1122;4110000;411;Clients;AT010;;1;true;;true;;;;1;true;;;;;;;;1;false
A1124;4111000;411;Clients - Ventes de biens ou de prestations de services;AT005;;2;true;;true;;;;1;true;;;;;;;;1;false
A1126;4117000;411;Clients - Retenues de garanties;AT005;;2;true;;true;;;;1;true;;;;;;;;1;false
A1127;4120000;411;Clients - Prestations de service facturées (activité de ventes judiciaires);AT005;;2;true;;true;;;;1;true;;;;;;;;1;true
A1128;4130000;413;Clients - Effets à recevoir;AT005;;2;true;;true;;;;1;true;;;;;;;;1;false
A1129;4160000;416;Clients douteux ou litigieux;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1131;4180000;418;Clients - Produits non encore facturés;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1131;4181000;418;Clients - Factures à établir;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1133;4188000;418;Clients - Intérêts courus;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1134;4190000;419;Clients créditeurs;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1135;4191000;419;Clients - Avances et acomptes reçus;AT005;;1;true;;true;;;;1;true;;;;;;;;1;false
A1137;4196000;419;Clients - Dettes pour emballages et matériels consignés;AT005;;1;true;;true;;;;1;true;;;;;;;;1;false
A1138;4196300;419;Fonds détenus pour le compte des clients (activité de ventes judiciaires);AT005;;2;true;;true;;;;1;true;;;;;;;;1;true
A1139;4196990;419;Clients ouverture informatique;AT005;;2;true;;true;;;;1;true;;;;;;;;1;true
A1140;4197000;419;Clients - Autres avoirs;AT005;;1;true;;true;;;;1;true;;;;;;;;1;false
A1141;4198000;419;Clients en attente d'imputation;AT005;;2;true;;true;;;;1;;;;;;;;;1;false
A1142;4198990;419;Clients virements inter dossiers;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1143;4210000;421;Rénumérations dues;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1145;4220000;422;Comité social et économique;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1146;4240000;424;Participation des salariés aux résultats;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1147;4246000;424;Réserve spéciale;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1148;4248000;424;Comptes courants;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1149;4250000;425;Personnel - Avances, acomptes et autres comptes débiteurs;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1150;4260000;426;Personnel - Dépôts;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1151;4270000;427;Personnel - Opposition;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1152;4280000;428;Personnel - Charges à payer;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1153;4282000;428;Dettes provisionnées pour congés péayés;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1154;4284000;428;Dettes provisionnées pour participation des salariés aux résultats;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1155;4286000;428;Autres charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1157;4310000;431;Sécurité sociale;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1164;4362000;438;Assurance maladie des professions libérales;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1165;4363000;438;Caisse de retraite des commissaires de justice - CAVOM;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1166;4368000;438;Autres organismes sociaux et de retraite des commissaires de justice;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1167;4370000;437;Autres organismes sociaux;AT010;;1;true;;;;;;;;;;;;;;;1;false
A1173;4380000;438;Organismes sociaux - Charges à payer;AT010;;1;true;;;;;;;;;;;;;;;1;false
A1174;4382000;438;Charges sociales sur congés payés;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1175;4386000;438;Autres charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1177;4390000;439;Organismes sociaux - Produits à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1178;4410000;441;Etat - Subventions et aides à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1179;4420000;442;Contributions, impôts et taxes recouvrés pour le compte de l'Etat;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1180;4421000;442;Prélèvements à la source (Impôt sur le revenu);AT009;;2;true;;;;;;;;;;;;;;;1;false
A1181;4422000;442;Prélèvements forfaitaires non libératoires;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1182;4423000;442;Retenues et prélèvements sur les distributions;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1183;4440000;444;Etat - Impôts sur les bénéfices;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1184;4450000;445;Etat - Taxes sur le chiffre d'affaires;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1185;4452000;445;TVA due intracommunautaire;AT011;;1;true;;;;;;;;;;;;;;;1;false
A1186;4455000;445;Taxes sur le chiffre d'affaires à encaisser;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1187;4455100;4455;Tva à décaisser;AT010;;2;true;;;;;;;;;;;;;;;1;false
A1187;4455800;4455;Taxes assimilés à la TVA;AT010;;2;true;;;;;;;;;;;;;;;1;false
A1188;4456000;445;Taxes sur le chiffre d'affaires déductibles;AT011;;2;true;;;;;;1;;;;;;;;;1;false
A1189;4456200;4456;TVA sur immobilisations;AT011;;2;true;;;;;;1;;;;;;;;;1;false
A1189;4456300;4456;Tva transférée par d'autres entités;AT011;;2;true;;;;;;1;;;;;;;;;1;false
A1190;4456600;4456;Tva sur autres biens et services;AT011;;2;true;;;;;;1;;;;;;;;;1;false
A1191;4456660;4456;TVA déductible sur autres biens et services payés - encaissement;AT011;;2;true;;;;;;1;;;;;;;;;1;true
A1198;4456620;4456;TVA déductible - Adjugé 5,5%;AT011;;2;true;;;;;;1;;;;;;;;;1;true
A1199;4456630;4456;TVA déductible - Adjugé 10%;AT011;;2;true;;;;;;1;;;;;;;;;1;true
A1200;4456640;4456;TVA déductible - Adjugé 20%;AT011;;2;true;;;;;;1;;;;;;;;;1;true
A1201;4456662;4456;TVA Déductible Intracom;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1202;4456700;4456;Crédit de TVA;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1202;4456800;4456;Taxes assimilées à la TVA;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1203;4457000;445;Taxes sur le chiffre d'affaires collectées;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1212;4457100;4457;Tva Collectée;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1212;4457110;4457;Tva Collectée facturée - toutes prestations et honoraires (hors ventes judiciaires);AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1213;4457111;4457;TVA collectée honoraires - ventes judiciaires 5,5%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1214;4457112;4457;TVA collectée honoraires - ventes judiciaires 10%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1215;4457113;4457;TVA collectée honoraires - ventes judiciaires 20%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1216;4457114;4457;TVA collectée - Adjugé ventes judiciaires 5,5%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1217;4457115;4457;TVA collectée - Adjugé ventes judiciaires 10%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1218;4457116;4457;TVA collectée - Adjugé ventes judiciaires 20%;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1225;4457180;4457;Tva Collectée facturée sur autres produits HT;AT011;;1;true;;;;;;1;;;;;;;;;1;true
A1228;4458000;445;Taxes sur le chiffre d'affaires à régulariser ou en attente;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1228;4458100;445;Acomptes - Régimes simplifié d'imposition;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1229;4458300;445;Remboursement de taxes sur le chiffre d'affaires demandé;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1229;4458400;445;TVA récupérée d'avance;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1230;4458600;4458;Taxes sur le chiffre d'affaires sur factures non parvenues;AT011;;2;true;;;;;;1;;;;;;;;;1;false
A1231;4458700;4458;Taxes sur le chiffre d'affaires sur factures à établir;AT011;;1;true;;;;;;1;;;;;;;;;1;false
A1232;4460000;446;Obligations cautionnées;AT005;;1;true;;;;;;;;;;;;;;;1;false
A1233;4470000;447;Autres impots, taxes et versements assimilés;AT005;;1;true;;;;;;;;;;;;;;;1;false
A1234;4480000;448;Etat - Charges à payer et produits à recevoir;AT005;;1;true;;;;;;;;;;;;;;;1;false
A1235;4481000;448;Etat - Charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1236;4482000;448;Etat - Produits à recevoir;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1239;4490000;449;Quotas d'émission à acquérir;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1240;4510000;451;Groupe;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1241;4550000;455;Associés - comptes courants;AT010;;2;true;;;;;;;;;;;;;;;1;false
A1242;4551000;455;Principal;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1244;4552000;455;Charges sociales des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1245;4555000;455;CSG déductible des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1246;4556000;455;Frais divers des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1247;4558000;455;Intérets courus;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1248;4560000;456;Associés - Opérations sur le capital;AT009;;2;;;;;;;;;;;;;;;;1;false
A1249;4561000;456;Associés - Comptes d'apport en société;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1250;4562000;456;Apporteurs - Capital appelé, non versé;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1251;4563000;456;Associés - Versements reçus sur augmentation de capital;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1252;4564000;456;Associés - Versements anticipés;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1253;4566000;456;Actionnaires défaillants;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1254;4567000;456;Associés - Capital à rembourser;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1255;4570000;457;Associés - Dividences à payer;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1256;4580000;458;Associés - Opérations faites en commun et en GIE;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1257;4581000;458;Opérations courantes;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1258;4588000;458;intérêts courus;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1259;4620000;462;Créances sur cessions d'immobilisations;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1260;4640000;464;Dettes sur acquisitions de valeurs mobilières de placement;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1261;4650000;465;Créances sur cessions de valeurs mobilières de placement;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1262;4670000;467;Divers comptes débiteurs et produits à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1283;4670300;467;Débours (activité de ventes judiciaires);AT016;;2;true;;;;;;;;;;;;;;;1;true
A1291;4671000;467;Ventes judiciaires - Compte créditeur de regroupement des comptes auxiliaires;AT010;;1;true;;;;;;;;;;;;;;;1;true
A1294;4672000;467;Ventes judiciaires - Compte débiteur de regroupement des comptes auxiliaires;AT005;;2;true;;;;;;;;;;;;;;;1;true
A1305;4680000;468;Divers comptes créditeurs et charges à payer;AT016;;2;true;;;;;;1;;;;;;;;;1;false
A1306;4681000;468;Commissaires de justice - Divers comptes créditeurs et charges à payer;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1307;4682000;468;Ventes judiciaires - Compte adjudication;AT016;;2;true;;;true;;|A55|;1;;;;;;;;;1;true
A1308;4682010;468;Ventes judiciaires - Adjudications assujetties 5,5%;AT016;;2;true;;;true;;|A10|;1;;;;;;;;;1;true
A1309;4682020;468;Ventes judiciaires - Adjudications assujetties 10%;AT016;;2;true;;;true;;|A20|;1;;;;;;;;;1;true
A1310;4682030;468;Ventes judiciaires - Adjudications assujetties 20%;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1311;4682040;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 5,5%;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1312;4682050;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 10%;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1313;4682060;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 20%;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1314;4682070;468;Ventes judiciaires - Adjudications non assujetties Livraison CEE exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1315;4682080;468;Ventes judiciaires - Adjudications non assujetties Export eco TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1316;4682090;468;Ventes judiciaires - Adjudications non assujetties Franchise exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1317;4682100;468;Ventes judiciaires - Adjudications assujetties Livraison CEE exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1318;4682110;468;Ventes judiciaires - Adjudications assujetties Export eco TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1319;4682120;468;Ventes judiciaires - Adjudications assujetties Franchise exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1;true
A1321;4710000;471;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1322;4720000;472;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1323;4730000;473;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1324;4740000;474;Différences d'évaluation - Actif;AT005;;2;true;;;;;;;;;;;;;;;1;false
A1325;4741000;474;Différences d'évaluation sur les instruments financiers à terme - Actif;AT009;;2;;;;;;;;;;;;;;;;1;false
A1326;4742000;474;Différences d'évaluation sur jetons détenus - Actif;AT009;;2;;;;;;;;;;;;;;;;1;false
A1327;4746000;474;Différences d'évaluation de jetons sur des passifs - Actif;AT009;;2;;;;;;;;;;;;;;;;1;false
A1328;4750000;475;Différences d'évaluation - Passif;AT009;;1;;;;;;;;;;;;;;;;1;false
A1329;4751000;475;Différences d'évaluation sur instruments financiers à terme - Passif;AT009;;1;;;;;;;;;;;;;;;;1;false
A1330;4752000;475;Différences d'évaluation sur jetons détenus - Passif;AT009;;1;;;;;;;;;;;;;;;;1;false
A1331;4756000;475;Différences d'évaluation de jetons sur des passifs - Passif;AT009;;1;;;;;;;;;;;;;;;;1;false
A1332;4760000;476;Différences de conversion - Actif;AT005;;2;;;;;;;;;;;;;;;;1;false
A1333;4761000;476;Diminution des créances;AT009;;2;;;;;;;;;;;;;;;;1;false
A1334;4762000;476;Augmentation des dettes;AT009;;1;;;;;;;;;;;;;;;;1;false
A1335;4768000;476;Différences compensées par couverture de change;AT009;;1;;;;;;;;;;;;;;;;1;false
A1336;4770000;477;Différences de conversion - Passif;AT009;;1;;;;;;;;;;;;;;;;1;false
A1337;4771000;477;Augmentation des créances;AT009;;1;;;;;;;;;;;;;;;;1;false
A1338;4772000;477;Diminution des dettes;AT005;;2;;;;;;;;;;;;;;;;1;false
A1339;4778000;477;Différences compensées par couverture de change;AT009;;2;;;;;;;;;;;;;;;;1;false
A1340;4780000;478;Autres comptes transitoires;AT005;;1;;;;;;;;;;;;;;;;1;false
A1341;4781000;478;Mali de fusion sur actif circulant;AT009;;1;;;;;;;;;;;;;;;;1;false
A1343;4810000;481;Frais d'émission des emprunts;AT009;;2;;;;;;;;;;;;;;;;1;false
A1344;4860000;486;Charges constatées d'avance;AT008;;2;true;;;;;;;;;;;;;;;1;false
A1345;4870000;487;Produits constatés d'avance;AT005;;1;true;;;;;;;;;;;;;;;1;false
A1346;4871000;487;Produits constatés d'avance sur jetons émis;AT009;;2;;;;;;;;;;;;;;;;1;false
A1347;4880000;488;Comptes de répartition périodique des charges et des produits;AT016;;1;;;;;;;;;;;;;;;;1;false
A1348;4886000;488;Charges;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1349;4887000;488;Produits;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1351;4910000;491;Dépréciations des comptes clients;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1352;4950000;495;Dépréciations des comptes du groupe et des associés;AT009;;1;true;;;;;;;;;;;;;;;1;false
A1353;4951000;495;Comptes du groupe;AT009;;2;;;;;;;;;;;;;;;;1;false
A1354;4955000;495;Comptes courants des associés;AT009;;2;;;;;;;;;;;;;;;;1;false
A1355;4958000;495;Opérations faites en commun et en GIE;AT009;;2;;;;;;;;;;;;;;;;1;false
A1356;4960000;496;Dépréciations des comptes de débiteurs divers;AT009;;2;;;;;;;;;;;;;;;;1;false
A1357;4962000;496;Créances sur cessions d'immobilisations;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1358;4965000;496;Créances sur cessions de valeurs mobilières de placement;AT009;;2;true;;;;;;;;;;;;;;;1;false
A1359;4967000;496;Autres comptes débiteurs;AT009;;2;;;;;;;;;;;;;;;;1;false
A1360;5020000;502;Actions propres;AT003;;2;;;;;;;;;;;;;;;;1;false
A1361;5021000;502;Actions destinées à être attribuées aux employés et affectées à des plans déterminés;AT003;;2;;;;;;;;;;;;;;;;1;false
A1362;5022000;502;Actions disponibles pour les attribuées aux employés ou par la régularisation des cours de Bourse;AT003;;2;;;;;;;;;;;;;;;;1;false
A1363;5030000;503;Actions;AT003;;2;;;;;;;;;;;;;;;;1;false
A1364;5031000;503;Titres cotés;AT003;;2;;;;;;;;;;;;;;;;1;false
A1365;5035000;503;Titres non cotés;AT003;;2;;;;;;;;;;;;;;;;1;false
A1366;5040000;504;Autres titres conférant un droit de propriété;AT003;;2;;;;;;;;;;;;;;;;1;false
A1367;5050000;505;Obligations et bons émis par la société et rachetés par elle;AT003;;2;;;;;;;;;;;;;;;;1;false
A1368;5060000;506;Obligations;AT003;;2;;;;;;;;;;;;;;;;1;false
A1369;5061000;506;Titres cotés;AT003;;2;;;;;;;;;;;;;;;;1;false
A1370;5065000;506;Titres non cotés;AT003;;2;;;;;;;;;;;;;;;;1;false
A1371;5070000;507;Bon du Trésor et bons de caisse à court terme;AT003;;2;;;;;;;;;;;;;;;;1;false
A1372;5080000;508;Autres valeurs mobilières de placement et autres créances assimilées;AT003;;2;;;;;;;;;;;;;;;;1;false
A1373;5081000;508;Autres valeurs mobilières;AT003;;2;;;;;;;;;;;;;;;;1;false
A1374;5082000;508;Bons de souscription;AT003;;2;;;;;;;;;;;;;;;;1;false
A1375;5088000;508;intérêts courus sur obligations, bons et valeurs assimilées;AT003;;2;;;;;;;;;;;;;;;;1;false
A1376;5090000;509;Versement restant à effectuer sur valeurs mobilières de placement non libérées;AT003;;2;;;;;;;;;;;;;;;;1;false
A1377;5110000;511;Valeurs à l'encaissement;AT003;;2;;;;;;;;;;;;;;;;1;false
A1378;5111000;511;Coupons échus à l'encaissement;AT003;;2;;;;;;;;;;;;;;;;1;false
A1379;5112000;511;Chèques à encaisser;AT004;;2;;;;;;;;;;;;;;;;1;false
A1380;5113000;511;Effets à l'encaissement;AT004;;2;;;;;;;;;;;;;;;;1;false
A1381;5114000;511;Effets à l'escompte;AT004;;2;;;;;;;;;;;;;;;;1;false
A1382;5120000;512;Banques;AT004;;2;;;;;;;;;;;;;;;;1;false
A1384;5121000;512;Comptes en euros;AT004;;2;;;;;;;;;;;;;;;;1;false
A1387;5124000;512;Comptes en devises;AT004;;2;;;;;;;;;;;;;;;;1;false
A1388;5170000;517;Autres organismes financiers;AT004;;2;;;;;;;;;;;;;;;;1;false
A1389;5180000;518;Intérêts courus;AT004;;2;;;;;;;;;;;;;;;;1;false
A1390;5181000;518;Intérêts courus à payer;AT004;;2;;;;;;;;;;;;;;;;1;false
A1393;5188000;518;Intérêts courus à recevoir;AT004;;2;;;;;;;;;;;;;;;;1;false
A1394;5190000;519;Concours bancaires courants;AT004;;2;;;;;;;;;;;;;;;;1;false
A1395;5191000;519;Crédit de mobilisation de créances commerciales;AT004;;1;;;;;;;;;;;;;;;;1;false
A1396;5193000;519;Mobilisation de créances nées à l'étranger;AT004;;1;;;;;;;;;;;;;;;;1;false
A1397;5198000;519;Intérêts courus sur concours bancaires courants;AT004;;1;;;;;;;;;;;;;;;;1;false
A1398;5210000;521;Instruments financiers à terme;AT004;;1;;;;;;;;;;;;;;;;1;false
A1399;5220000;522;Jetons détenus;AT004;;1;;;;;;;;;;;;;;;;1;false
A1400;5230000;523;Jetons auto-détenus;AT004;;1;;;;;;;;;;;;;;;;1;false
A1401;5240000;524;Jetons empruntés;AT004;;1;;;;;;;;;;;;;;;;1;false
A1402;5300000;530;Caisse;AT004;;2;;;;;;;;;;;;;;;;1;false
A1404;5420000;512;Banques établissements dépositaires autorisés - comptes clients - Banque Fonds clients article 64;AT004;;2;;;;;;;;;;;;;;;;1;true
A1405;5421000;512;Banques établissements dépositaires autorisés - compte de placement;AT004;;2;;;;;;;;;;;;;;;;1;true
A1406;5800000;580;Virements internes;AT009;;2;;;;;;;;;;;;;;;;1;true
A1407;5810000;580;Virements internes - Banues établissements dépositaires autorisés;AT009;;2;;;;;;;;;;;;;;;;1;true
A1408;5900000;590;Dépréciations des valeurs mobilières de placement;AT009;;1;;;;;;;;;;;;;;;;1;false
A1409;5903000;590;Actions;AT003;;2;;;;;;;;;;;;;;;;1;false
A1410;5904000;590;Autres titres conférant un droit de propriété;AT003;;2;;;;;;;;;;;;;;;;1;false
A1411;5906000;590;Obligations;AT003;;2;;;;;;;;;;;;;;;;1;false
A1412;5908000;590;Autres valeurs mobilières de placement et créances assimilées;AT003;;2;;;;;;;;;;;;;;;;1;false
A1413;6010000;601;Achats stockés;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1414;6010000;601;Achats stockés - Matières premières et fournitures;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1415;6020000;602;Achats stockés - Autres approvisionnements;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1416;6021000;602;Matières consommables;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1417;6022000;602;Fournitures consommables;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1418;6022200;602;Produits d'entretien;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1418;6022300;602;Fournitures d'atelier et d'usine;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1418;6022400;602;Fournitures de magasin;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1419;6022500;602;Fournitures de bureau;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1420;6026000;602;Emballages;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1420;6026100;602;Emballages perdus;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1420;6026200;602;Malis sur emballages;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1420;6026500;602;Emballages récupérables non identifiables;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1420;6026700;602;Emballages à usage mixte ;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1421;6030000;603;Variation des stocks d'approvisionnements et de marchandises;AT013;;2;;;;;;;1;;;true;true;;;;;1;false
A1422;6031000;603;Variation des stocks de matières premières et fournitures;AT013;;2;;;;;;;1;;;true;true;;;;;1;false
A1423;6032000;603;Variation des stocks des autres approvisionnements;AT013;;2;;;;;;;1;;;true;true;;;;;1;false
A1424;6037000;603;Variation des stocks de marchandises;AT013;;2;;;;;;;1;;;true;true;;;;;1;false
A1425;6040000;604;Achats d'études et prestations de services;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1429;6050000;605;Achats de matériel, équipements et travaux;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1430;6050000;605;Achats de matériel, équipements et travaux;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1431;6060000;606;Achats non stockés de matières et fournitures;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1432;6061000;606;Fournitures non stockables (eau, énergues, etc...);AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1437;6063000;606;Fournitures d'entretien et pétit équipement;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1438;6064000;606;Fournitures administratives;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1439;6068000;606;Autres matièeres et fournitures;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1440;6070000;607;Achats de marchandises;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1441;6080000;608;(Compte réservé, le cas échéant, au regroupement des frais accessoires incorporés aux achats);AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1442;6090000;609;Rabais, remises et ristournes obtenus sur achats (même ventilation que celle du compte 60);AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1443;6098000;609;Rabais, remises et ristournes non affectés;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1444;6110000;611;Sous-traitance générale;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1445;6120000;612;Redevances de crédit-bail;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1446;6122000;612;Crédit-bail mobilier;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1447;6125000;612;Crédit-bail immobilier;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1448;6130000;613;Locations;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1449;6132000;613;Locations immobilières;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1450;6135000;613;Locations mobilières;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1458;6140000;614;Charges locatives;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
A1459;6150000;615;Entretien et réparations;AT013;;2;;;;true;;|D20|;1;;;true;true;;;;;1;false
